"PERMNO" "DATE" "TICKER" "PRC" "RET" "RETX" "vwretd" "vwretx" "ewretd" "ewretx" "sprtrn"
"1016" 13928 20040113 "COP" 65.88 0.002435 0.002435 -0.004593 -0.004657 -0.000546 -0.000738 -0.005332
"1017" 13928 20040114 "COP" 66.12 0.003643 0.003643 0.007246 0.007202 0.006933 0.006825 0.008295
"1018" 13928 20040115 "COP" 64.78 -0.020266 -0.020266 0.001137 0.001115 0.001466 0.0014 0.001353
"1019" 13928 20040116 "COP" 65.12 0.005249 0.005249 0.006975 0.006972 0.008029 0.008025 0.006872
"1020" 13928 20040120 "COP" 66.57 0.022267 0.022267 0.002586 0.002568 0.012299 0.012251 -0.00093
"1021" 13928 20040121 "COP" 67.2 0.009464 0.009464 0.005597 0.005539 0.002608 0.002564 0.007772
"1022" 13928 20040122 "COP" 67.39 0.002827 0.002827 -0.002895 -0.002925 -0.003088 -0.003121 -0.003207
"1023" 13928 20040123 "COP" 67.36 -0.000445 -0.000445 -0.001379 -0.001389 0.003266 0.003247 -0.002089
"1024" 13928 20040126 "COP" 67.92 0.008314 0.008314 0.010495 0.010494 0.007669 0.007654 0.012106
"1025" 13928 20040127 "COP" 67.71 -0.003092 -0.003092 -0.008577 -0.008581 -0.002394 -0.002399 -0.009798
"1026" 13928 20040128 "COP" 66.32 -0.020529 -0.020529 -0.014186 -0.014349 -0.013049 -0.013226 -0.01361
"1027" 13928 20040129 "COP" 66.62 0.004524 0.004524 0.001366 0.001162 -0.008374 -0.00843 0.004989
"1028" 13928 20040130 "COP" 65.88 -0.011108 -0.011108 -0.000616 -0.000623 0.00353 0.003517 -0.002628
"1029" 13928 20040202 "COP" 66.31 0.006527 0.006527 0.002934 0.002917 0.000397 0.000365 0.003651
"1030" 13928 20040203 "COP" 65.82 -0.00739 -0.00739 0.000129 0.000121 3.5e-05 1e-05 0.000678
"1031" 13928 20040204 "COP" 65.26 -0.008508 -0.008508 -0.009921 -0.010064 -0.014544 -0.014624 -0.008371
"1032" 13928 20040205 "COP" 65.28 0.000306 0.000306 0.00228 0.002248 0.001911 0.001839 0.001838
"1033" 13928 20040206 "COP" 66.03 0.011489 0.011489 0.014348 0.0143 0.016339 0.016299 0.012555
"1034" 13928 20040209 "COP" 66.17 0.00212 0.00212 -4e-04 -0.000547 0.004509 0.004477 -0.002581
"1035" 13928 20040210 "COP" 66.83 0.009974 0.009974 0.005811 0.005798 0.00723 0.007169 0.005027
"1036" 13928 20040211 "COP" 68.33 0.022445 0.022445 0.010257 0.009918 0.007439 0.00713 0.010667
"1037" 13928 20040212 "COP" 68.29 -0.000585 -0.000585 -0.004532 -0.004623 -0.002436 -0.00255 -0.00488
"1038" 13928 20040213 "COP" 68.63 0.004979 0.004979 -0.005319 -0.005384 -0.005332 -0.005352 -0.005468
"1039" 13928 20040217 "COP" 69.37 0.010783 0.010783 0.009802 0.009793 0.009204 0.009187 0.009757
"1040" 13928 20040218 "COP" 68.18 -0.010956 -0.017154 -0.004462 -0.004571 -0.003134 -0.003194 -0.004468
"1041" 13928 20040219 "COP" 68.37 0.002787 0.002787 -0.005333 -0.005367 -0.006904 -0.00694 -0.004133
"1042" 13928 20040220 "COP" 68.13 -0.00351 -0.00351 -0.003535 -0.003559 -0.005238 -0.005272 -0.002572
"1043" 13928 20040223 "COP" 68.85 0.010568 0.010568 -0.00503 -0.005059 -0.0108 -0.010816 -0.002727
"1044" 13928 20040224 "COP" 68.93 0.001162 0.001162 -0.00097 -0.000974 -0.002408 -0.002415 -0.001665
"1045" 13928 20040225 "COP" 68.78 -0.002176 -0.002176 0.005122 0.005001 0.00674 0.006608 0.004021
"1046" 13928 20040226 "COP" 68.85 0.001018 0.001018 0.002926 0.002699 0.006325 0.006239 0.001084
"1047" 13928 20040227 "COP" 68.87 0.000291 0.000291 0.001566 0.001557 0.005456 0.005453 2.6e-05
"1048" 13928 20040301 "COP" 70.6 0.02512 0.02512 0.010248 0.010209 0.012118 0.012041 0.009625
"1049" 13928 20040302 "COP" 69.54 -0.015014 -0.015014 -0.005627 -0.00564 -0.002248 -0.00226 -0.005934
"1050" 13928 20040303 "COP" 69.73 0.002732 0.002732 0.001201 0.000992 0.002227 0.002129 0.001688
"1051" 13928 20040304 "COP" 69.56 -0.002438 -0.002438 0.004562 0.004533 0.007842 0.007797 0.003336
"1052" 13928 20040305 "COP" 70.33 0.01107 0.01107 0.002974 0.002961 0.003454 0.003434 0.001723
"1053" 13928 20040308 "COP" 70.62 0.004123 0.004123 -0.008042 -0.008105 -0.00601 -0.006058 -0.00835
"1054" 13928 20040309 "COP" 70.63 0.000142 0.000142 -0.006624 -0.006658 -0.007299 -0.007324 -0.005779
"1055" 13928 20040310 "COP" 69.22 -0.019963 -0.019963 -0.015174 -0.015282 -0.014762 -0.014877 -0.014633
"1056" 13928 20040311 "COP" 68.04 -0.017047 -0.017047 -0.013986 -0.014278 -0.011873 -0.0122 -0.015224
"1057" 13928 20040312 "COP" 69.15 0.016314 0.016314 0.012785 0.012771 0.014299 0.014182 0.01246
"1058" 13928 20040315 "COP" 68.54 -0.008821 -0.008821 -0.015542 -0.015574 -0.016513 -0.016559 -0.01435
"1059" 13928 20040316 "COP" 68.56 0.000292 0.000292 0.004597 0.004571 -0.00122 -0.001249 0.005623
"1060" 13928 20040317 "COP" 68.9 0.004959 0.004959 0.012464 0.012397 0.013407 0.013328 0.011749
"1061" 13928 20040318 "COP" 70.35 0.021045 0.021045 -0.0015 -0.001519 -0.001807 -0.001837 -0.001273
"1062" 13928 20040319 "COP" 69.29 -0.015067 -0.015067 -0.009451 -0.009469 -0.00302 -0.003054 -0.011173
"1063" 13928 20040322 "COP" 68.95 -0.004907 -0.004907 -0.014016 -0.014033 -0.01614 -0.016176 -0.012958
"1064" 13928 20040323 "COP" 68.46 -0.007107 -0.007107 -0.000694 -0.000698 0.001573 0.001557 -0.001324
"1065" 13928 20040324 "COP" 67.25 -0.017675 -0.017675 -0.003346 -0.003356 -0.003036 -0.003078 -0.002395
"1066" 13928 20040325 "COP" 66.04 -0.017993 -0.017993 0.016656 0.016643 0.013398 0.013375 0.016365
"1067" 13928 20040326 "COP" 66.8 0.011508 0.011508 0.000327 0.000321 0.003268 0.003221 -0.001019
"1068" 13928 20040329 "COP" 67.43 0.009431 0.009431 0.013132 0.012923 0.011186 0.010927 0.013005
"1069" 13928 20040330 "COP" 69.37 0.028771 0.028771 0.005166 0.005134 0.006653 0.006605 0.004036
"1070" 13928 20040331 "COP" 69.81 0.006343 0.006343 0.000196 0.000127 0.004052 0.004012 -0.000701
"1071" 13928 20040401 "COP" 68.69 -0.016043 -0.016043 0.006666 0.006638 0.006876 0.00683 0.005292
"1072" 13928 20040402 "COP" 68.93 0.003494 0.003494 0.008592 0.008538 0.009104 0.009091 0.008515
"1073" 13928 20040405 "COP" 69.48 0.007979 0.007979 0.006556 0.006552 0.005305 0.005289 0.007672
"1074" 13928 20040406 "COP" 69.67 0.002735 0.002735 -0.00345 -0.00368 -0.006199 -0.006254 -0.002095
"1075" 13928 20040407 "COP" 70 0.004737 0.004737 -0.004299 -0.004344 0.001555 0.001516 -0.006645
"1076" 13928 20040408 "COP" 71.12 0.016 0.016 -0.001938 -0.00206 -0.000685 -0.000717 -0.001061
"1077" 13928 20040412 "COP" 72.36 0.017435 0.017435 0.003962 0.003946 0.004262 0.004247 0.005161
"1078" 13928 20040413 "COP" 71.44 -0.012714 -0.012714 -0.014924 -0.014997 -0.014536 -0.01477 -0.013762
"1079" 13928 20040414 "COP" 72.06 0.008679 0.008679 -0.003324 -0.003373 -0.007152 -0.0073 -0.001124
"1080" 13928 20040415 "COP" 72.71 0.00902 0.00902 -8.2e-05 -8.5e-05 -0.001682 -0.001705 0.000594
"1081" 13928 20040416 "COP" 72.79 0.0011 0.0011 0.004869 0.004717 0.0044 0.004366 0.005111
"1082" 13928 20040419 "COP" 73.05 0.003572 0.003572 0.002223 0.00222 0.004071 0.004063 0.001066
"1083" 13928 20040420 "COP" 71.03 -0.027652 -0.027652 -0.015426 -0.015446 -0.01245 -0.012467 -0.015557
"1084" 13928 20040421 "COP" 70.61 -0.005913 -0.005913 0.005474 0.005416 0.002376 0.002316 0.005312
"1085" 13928 20040422 "COP" 71.52 0.012888 0.012888 0.014496 0.014457 0.010784 0.010759 0.014091
"1086" 13928 20040423 "COP" 71.83 0.004335 0.004335 -0.000306 -0.000315 -0.000902 -0.00092 0.000588
"1087" 13928 20040426 "COP" 72.7 0.012112 0.012112 -0.003132 -0.003136 -0.002583 -0.002617 -0.004445
"1088" 13928 20040427 "COP" 73.86 0.015956 0.015956 0.001196 0.001194 -9.8e-05 -0.000137 0.002272
"1089" 13928 20040428 "COP" 73.75 -0.001489 -0.001489 -0.015813 -0.015989 -0.017847 -0.018066 -0.013795
"1090" 13928 20040429 "COP" 71.34 -0.032678 -0.032678 -0.008793 -0.009033 -0.014693 -0.014788 -0.007591
"1091" 13928 20040430 "COP" 71.3 -0.000561 -0.000561 -0.006457 -0.006469 -0.01076 -0.010833 -0.005916
"1092" 13928 20040503 "COP" 73.9 0.036466 0.036466 0.008485 0.00845 0.001712 0.001604 0.009203
"1093" 13928 20040504 "COP" 73.91 0.000135 0.000135 0.003537 0.003521 0.006555 0.006521 0.001843
"1094" 13928 20040505 "COP" 75.21 0.017589 0.017589 0.002455 0.002315 0.003218 0.003093 0.001769
"1095" 13928 20040506 "COP" 74.51 -0.009307 -0.009307 -0.008366 -0.008468 -0.011141 -0.011273 -0.006723
"1096" 13928 20040507 "COP" 73.14 -0.018387 -0.018387 -0.015959 -0.015961 -0.016934 -0.016964 -0.013725
"1097" 13928 20040510 "COP" 71.78 -0.018594 -0.018594 -0.013775 -0.013812 -0.021226 -0.021273 -0.01054
"1098" 13928 20040511 "COP" 73.19 0.019643 0.019643 0.00989 0.009734 0.012822 0.012796 0.007662
"1099" 13928 20040512 "COP" 73.1 -0.00123 -0.00123 0.00116 0.000852 -0.001461 -0.00185 0.001671
"1100" 13928 20040513 "COP" 71.95 -0.00985 -0.015732 -0.000876 -0.000952 -0.001152 -0.001251 -0.000766
"1101" 13928 20040514 "COP" 73.33 0.01918 0.01918 -0.001335 -0.00147 -0.003696 -0.003746 -0.000675
"1102" 13928 20040517 "COP" 73.54 0.002864 0.002864 -0.010752 -0.010821 -0.013039 -0.013061 -0.010587
"1103" 13928 20040518 "COP" 72.19 -0.018357 -0.018357 0.007791 0.00762 0.007593 0.007501 0.006817
"1104" 13928 20040519 "COP" 71.25 -0.013021 -0.013021 -0.001133 -0.001259 0.002872 0.002814 -0.002574
"1105" 13928 20040520 "COP" 70.66 -0.008281 -0.008281 0.000392 0.000356 -0.001566 -0.001672 0.000468
"1106" 13928 20040521 "COP" 70.47 -0.002689 -0.002689 0.004468 0.004455 0.006044 0.006007 0.004012
"1107" 13928 20040524 "COP" 72.55 0.029516 0.029516 0.003709 0.003688 0.006881 0.006853 0.001692
"1108" 13928 20040525 "COP" 73.76 0.016678 0.016678 0.016326 0.016321 0.014261 0.014236 0.016104
"1109" 13928 20040526 "COP" 73.38 -0.005152 -0.005152 0.002683 0.002552 0.005591 0.005435 0.001698
"1110" 13928 20040527 "COP" 72.47 -0.012401 -0.012401 0.005661 0.00555 0.00497 0.004862 0.005686
"1111" 13928 20040528 "COP" 73.33 0.011867 0.011867 0.000315 0.000301 0.003178 0.003172 -0.000535
"1112" 13928 20040601 "COP" 75.21 0.025637 0.025637 0.001376 0.001354 0.00229 0.002224 0.000464
"1113" 13928 20040602 "COP" 74.68 -0.007047 -0.007047 0.002946 0.002696 0.002682 0.00259 0.00338
"1114" 13928 20040603 "COP" 74.89 0.002812 0.002812 -0.008543 -0.008654 -0.009511 -0.009576 -0.007422
"1115" 13928 20040604 "COP" 73.94 -0.012685 -0.012685 0.006059 0.006037 0.006289 0.006257 0.005248
"1116" 13928 20040607 "COP" 75.8 0.025156 0.025156 0.015579 0.015547 0.012268 0.012243 0.015964
"1117" 13928 20040608 "COP" 74.76 -0.01372 -0.01372 0.000591 0.000521 -0.000904 -0.000959 0.001543
"1118" 13928 20040609 "COP" 74.1 -0.008828 -0.008828 -0.010734 -0.01081 -0.010233 -0.010313 -0.009499
"1119" 13928 20040610 "COP" 75.05 0.012821 0.012821 0.003555 0.003517 0.000846 0.000778 0.004543
"1120" 13928 20040614 "COP" 73.85 -0.015989 -0.015989 -0.011038 -0.011311 -0.013466 -0.013832 -0.009837
"1121" 13928 20040615 "COP" 74.6 0.010156 0.010156 0.007984 0.007956 0.009432 0.009384 0.005972
"1122" 13928 20040616 "COP" 76.01 0.018901 0.018901 0.001385 0.001361 0.001809 0.001749 0.001369
"1123" 13928 20040617 "COP" 76.43 0.005526 0.005526 -0.000465 -0.000504 -0.000447 -0.000494 -0.001332
"1124" 13928 20040618 "COP" 76.69 0.003402 0.003402 0.00218 0.00216 -0.000298 -0.000338 0.002624
"1125" 13928 20040621 "COP" 76.64 -0.000652 -0.000652 -0.003701 -0.003711 -0.001542 -0.001639 -0.004159
"1126" 13928 20040622 "COP" 77.18 0.007046 0.007046 0.003833 0.003811 0.003032 0.00298 0.003636
"1127" 13928 20040623 "COP" 78.63 0.018787 0.018787 0.008847 0.008827 0.008443 0.008393 0.008507
"1128" 13928 20040624 "COP" 78.1 -0.00674 -0.00674 -0.001963 -0.002127 0.001372 0.001346 -0.002981
"1129" 13928 20040625 "COP" 77.19 -0.011652 -0.011652 -0.001975 -0.001983 0.00442 0.004396 -0.005453
"1130" 13928 20040628 "COP" 76.06 -0.014639 -0.014639 -0.002295 -0.002498 -0.002598 -0.0029 -0.000952
"1131" 13928 20040629 "COP" 75.65 -0.00539 -0.00539 0.002705 0.002675 0.003791 0.003755 0.002515
"1132" 13928 20040630 "COP" 76.29 0.00846 0.00846 0.005476 0.005394 0.006791 0.006722 0.004084
"1133" 13928 20040701 "COP" 76.4 0.001442 0.001442 -0.009919 -0.010011 -0.007864 -0.007979 -0.010431
"1134" 13928 20040702 "COP" 76.19 -0.002749 -0.002749 -0.001822 -0.001847 0.001429 0.001417 -0.003153
"1135" 13928 20040706 "COP" 76.39 0.002625 0.002625 -0.008961 -0.008965 -0.010532 -0.010551 -0.008148
"1136" 13928 20040707 "COP" 77.37 0.012829 0.012829 0.001941 0.001746 0.000561 0.000478 0.001899
"1137" 13928 20040708 "COP" 77.06 -0.004007 -0.004007 -0.009204 -0.009253 -0.012083 -0.012118 -0.008244
"1138" 13928 20040709 "COP" 77.35 0.003763 0.003763 0.003278 0.003242 0.002667 0.00265 0.003336
"1139" 13928 20040712 "COP" 76.88 -0.006076 -0.006076 5.6e-05 3.4e-05 -0.002864 -0.002885 0.001384
"1140" 13928 20040713 "COP" 76.78 -0.001301 -0.001301 0.000521 0.000441 -0.000969 -0.001238 0.000709
"1141" 13928 20040714 "COP" 78.1 0.017192 0.017192 -0.002641 -0.00268 -0.003875 -0.003962 -0.003291
"1142" 13928 20040715 "COP" 78.92 0.010499 0.010499 -0.003301 -0.003304 0.000464 0.000446 -0.004301
"1143" 13928 20040716 "COP" 79.5 0.007349 0.007349 -0.004657 -0.004674 -0.006543 -0.006562 -0.004789
"1144" 13928 20040719 "COP" 79.12 -0.00478 -0.00478 -0.000598 -0.000599 -0.004277 -0.004281 -0.000445
"1145" 13928 20040720 "COP" 79.28 0.002022 0.002022 0.007468 0.007458 0.008188 0.008141 0.007058
"1146" 13928 20040721 "COP" 77.68 -0.020182 -0.020182 -0.014464 -0.014536 -0.015712 -0.015758 -0.01334
"1147" 13928 20040722 "COP" 77.81 0.001673 0.001673 0.000818 0.000784 -0.004281 -0.004312 0.002706
"1148" 13928 20040723 "COP" 77.17 -0.008225 -0.008225 -0.010186 -0.010197 -0.010544 -0.010567 -0.009701
"1149" 13928 20040726 "COP" 76.13 -0.013477 -0.013477 -0.004682 -0.004687 -0.009917 -0.009929 -0.00197
"1150" 13928 20040727 "COP" 76.9 0.010114 0.010114 0.010385 0.010384 0.010437 0.010427 0.009935
"1151" 13928 20040728 "COP" 76.66 0.002471 -0.003121 -0.000162 -0.000354 -0.001939 -0.002161 0.000539
"1152" 13928 20040729 "COP" 78.1 0.018784 0.018784 0.00665 0.006418 0.010063 0.009986 0.004574
"1153" 13928 20040730 "COP" 78.77 0.008579 0.008579 0.001471 0.00146 0.006061 0.006006 0.001172
"1154" 13928 20040802 "COP" 78.91 0.001777 0.001777 0.003532 0.003514 -0.001308 -0.001351 0.004448
"1155" 13928 20040803 "COP" 79.03 0.001521 0.001521 -0.006662 -0.006674 -0.006846 -0.006866 -0.006262
"1156" 13928 20040804 "COP" 76.7 -0.029482 -0.029482 -0.002272 -0.002431 -0.003547 -0.003644 -0.000964
"1157" 13928 20040805 "COP" 75.9 -0.01043 -0.01043 -0.015919 -0.015959 -0.012299 -0.012375 -0.01632
"1158" 13928 20040806 "COP" 73.92 -0.026087 -0.026087 -0.014944 -0.014995 -0.015345 -0.01544 -0.015481
"1159" 13928 20040809 "COP" 75.09 0.015828 0.015828 0.000131 1e-04 -0.004102 -0.004142 0.001175
"1160" 13928 20040810 "COP" 74.22 -0.011586 -0.011586 0.013192 0.013175 0.011239 0.011219 0.012974
"1161" 13928 20040811 "COP" 73.25 -0.013069 -0.013069 -0.003383 -0.003823 -0.00646 -0.006719 -0.003012
"1162" 13928 20040812 "COP" 72.57 -0.009283 -0.009283 -0.01163 -0.011701 -0.011899 -0.012071 -0.011675
"1163" 13928 20040813 "COP" 73.47 0.012402 0.012402 0.001961 0.001864 0.000769 0.000727 0.001477
"1164" 13928 20040816 "COP" 74.26 0.010753 0.010753 0.013976 0.013908 0.01096 0.010911 0.013655
"1165" 13928 20040817 "COP" 72.38 -0.025317 -0.025317 0.002927 0.002855 0.004402 0.004384 0.002196
"1166" 13928 20040818 "COP" 73.15 0.010638 0.010638 0.012865 0.012708 0.013786 0.013701 0.012443
"1167" 13928 20040819 "COP" 73.96 0.011073 0.011073 -0.003137 -0.003157 -0.001599 -0.001617 -0.003598
"1168" 13928 20040820 "COP" 74.16 0.002704 0.002704 0.00817 0.008164 0.011319 0.011284 0.006525
"1169" 13928 20040823 "COP" 73.48 -0.009169 -0.009169 -0.003438 -0.003517 -0.00282 -0.002865 -0.002431
"1170" 13928 20040824 "COP" 72.35 -0.015378 -0.015378 0.000578 0.000565 0.000581 0.000566 0.000465
"1171" 13928 20040825 "COP" 72.06 -0.004008 -0.004008 0.007997 0.007935 0.007774 0.007662 0.008
"1172" 13928 20040826 "COP" 72.7 0.008881 0.008881 -0.000349 -0.000371 -0.001208 -0.001233 0.000118
"1173" 13928 20040827 "COP" 73.33 0.008666 0.008666 0.002979 0.002874 0.00545 0.005369 0.002425
"1174" 13928 20040830 "COP" 73.18 -0.002046 -0.002046 -0.008134 -0.00824 -0.005767 -0.005862 -0.007781
"1175" 13928 20040831 "COP" 74.43 0.017081 0.017081 0.00509 0.005065 0.005749 0.005738 0.004631
"1176" 13928 20040901 "COP" 75.75 0.017735 0.017735 0.003412 0.003163 0.004552 0.004451 0.001512
"1177" 13928 20040902 "COP" 76.27 0.006865 0.006865 0.010564 0.010552 0.008554 0.008528 0.011212
"1178" 13928 20040903 "COP" 76.19 -0.001049 -0.001049 -0.004239 -0.004252 -0.003307 -0.003333 -0.004185
"1179" 13928 20040907 "COP" 76.34 0.001969 0.001969 0.007453 0.007416 0.006994 0.006936 0.006887
"1180" 13928 20040908 "COP" 76.67 0.004323 0.004323 -0.004531 -0.004698 -0.003544 -0.003696 -0.004486
"1181" 13928 20040909 "COP" 78.02 0.017608 0.017608 0.003147 0.003135 0.007356 0.007331 0.00189
"1182" 13928 20040910 "COP" 77.68 -0.004358 -0.004358 0.004988 0.004966 0.00619 0.006127 0.004954
"1183" 13928 20040913 "COP" 77.72 0.000515 0.000515 0.003105 0.002837 0.005144 0.004858 0.001691
"1184" 13928 20040914 "COP" 78.38 0.008492 0.008492 0.001934 0.001904 0.000419 0.000371 0.002229
"1185" 13928 20040915 "COP" 78.2 -0.002297 -0.002297 -0.006371 -0.006405 -0.003611 -0.003685 -0.007055
"1186" 13928 20040916 "COP" 78.29 0.001151 0.001151 0.004133 0.004104 0.006373 0.00629 0.002794
"1187" 13928 20040917 "COP" 79.13 0.010729 0.010729 0.00335 0.003323 0.001158 0.00112 0.004495
"1188" 13928 20040920 "COP" 79.46 0.00417 0.00417 -0.004635 -0.004639 -0.001886 -0.001897 -0.005627
"1189" 13928 20040921 "COP" 82.18 0.034231 0.034231 0.007496 0.007484 0.007463 0.00744 0.006327
"1190" 13928 20040922 "COP" 81.5 -0.008275 -0.008275 -0.012931 -0.012958 -0.009898 -0.009977 -0.013938
"1191" 13928 20040923 "COP" 81.21 -0.003558 -0.003558 -0.00345 -0.003605 -0.000186 -0.000218 -0.00467
"1192" 13928 20040924 "COP" 81.7 0.006034 0.006034 0.001519 0.001499 0.000874 0.000849 0.001579
"1193" 13928 20040927 "COP" 81.06 -0.007834 -0.007834 -0.006774 -0.006786 -0.00809 -0.008126 -0.005936
"1194" 13928 20040928 "COP" 83.21 0.026524 0.026524 0.00659 0.00638 0.006534 0.00623 0.005926
"1195" 13928 20040929 "COP" 81.57 -0.019709 -0.019709 0.004723 0.004634 0.005863 0.005808 0.00427
"1196" 13928 20040930 "COP" 82.85 0.015692 0.015692 0.001208 0.001197 0.005099 0.005085 -0.000197
"1197" 13928 20041001 "COP" 84.07 0.014725 0.014725 0.014764 0.01473 0.013043 0.013001 0.015181
"1198" 13928 20041004 "COP" 84.67 0.007137 0.007137 0.00369 0.003605 0.005084 0.005073 0.003243
"1199" 13928 20041005 "COP" 86.7 0.023975 0.023975 -0.000531 -0.00054 -8.2e-05 -9.5e-05 -0.000608
"1200" 13928 20041006 "COP" 88.85 0.024798 0.024798 0.006931 0.006676 0.005975 0.005845 0.006673
"1201" 13928 20041007 "COP" 87.14 -0.019246 -0.019246 -0.01023 -0.010279 -0.007995 -0.008018 -0.009982
"1202" 13928 20041008 "COP" 88.08 0.010787 0.010787 -0.006685 -0.006698 -0.005674 -0.005701 -0.007527
"1203" 13928 20041011 "COP" 87.15 -0.010559 -0.010559 0.001708 0.001708 0.002378 0.002378 0.002005
"1204" 13928 20041012 "COP" 85.4 -0.02008 -0.02008 -0.00238 -0.002384 -0.002549 -0.00257 -0.002268
"1205" 13928 20041013 "COP" 83.01 -0.027986 -0.027986 -0.007343 -0.00748 -0.006426 -0.006759 -0.007301
"1206" 13928 20041014 "COP" 83.32 0.003734 0.003734 -0.008121 -0.008128 -0.006097 -0.006172 -0.009303
"1207" 13928 20041015 "COP" 83.99 0.008041 0.008041 0.004777 0.004767 0.004152 0.004139 0.00445
"1208" 13928 20041018 "COP" 82.18 -0.02155 -0.02155 0.004416 0.004413 0.001699 0.001676 0.005252
"1209" 13928 20041019 "COP" 82 -0.00219 -0.00219 -0.00866 -0.008663 -0.004584 -0.004595 -0.009686
"1210" 13928 20041020 "COP" 83.56 0.019024 0.019024 0.001842 0.001778 0.00284 0.002793 0.00039
"1211" 13928 20041021 "COP" 83.73 0.002035 0.002035 0.004423 0.004378 0.007061 0.006956 0.002564
"1212" 13928 20041022 "COP" 84.8 0.012779 0.012779 -0.009262 -0.009282 -0.006433 -0.006445 -0.009715
"1213" 13928 20041025 "COP" 84.92 0.001415 0.001415 -0.00011 -0.00011 0.002031 0.00203 -0.000849
"1214" 13928 20041026 "COP" 86.43 0.017781 0.017781 0.013015 0.013014 0.006836 0.006816 0.01487
"1215" 13928 20041027 "COP" 84.92 -0.011686 -0.017471 0.012514 0.012318 0.009866 0.00968 0.012879
"1216" 13928 20041028 "COP" 82.98 -0.022845 -0.022845 0.001122 0.000868 7.1e-05 -2.4e-05 0.001813
"1217" 13928 20041029 "COP" 84.31 0.016028 0.016028 0.002336 0.002294 0.001993 0.001957 0.002448
"1218" 13928 20041101 "COP" 83.96 -0.004151 -0.004151 0.000813 0.000807 0.001722 0.001694 0.000274
"1219" 13928 20041102 "COP" 83.43 -0.006313 -0.006313 1.8e-05 1.3e-05 0.000245 0.000234 2.7e-05
"1220" 13928 20041103 "COP" 85.5 0.024811 0.024811 0.011648 0.011473 0.010249 0.010162 0.011198
"1221" 13928 20041104 "COP" 87.35 0.021637 0.021637 0.014317 0.014262 0.007665 0.007582 0.016156
"1222" 13928 20041105 "COP" 88.36 0.011563 0.011563 0.003823 0.003808 0.004762 0.004744 0.003874
"1223" 13928 20041108 "COP" 86.77 -0.017995 -0.017995 -0.00126 -0.001354 -0.001109 -0.001293 -0.001098
"1224" 13928 20041109 "COP" 86.49 -0.003227 -0.003227 0.000579 0.000272 0.004681 0.004548 -0.000695
"1225" 13928 20041110 "COP" 87.27 0.009018 0.009018 0.000523 0.000318 0.005021 0.004685 -0.001005
"1226" 13928 20041111 "COP" 86.76 -0.005844 -0.005844 0.008922 0.008922 0.008567 0.008567 0.009089
"1227" 13928 20041112 "COP" 87.89 0.013024 0.013024 0.008834 0.008718 0.007784 0.007714 0.00911
"1228" 13928 20041115 "COP" 86.5 -0.015815 -0.015815 0.000479 -0.001662 0.003901 0.003862 -0.000304
"1229" 13928 20041116 "COP" 86.13 -0.004277 -0.004277 -0.005983 -0.006052 -0.003362 -0.003382 -0.007079
"1230" 13928 20041117 "COP" 86.72 0.00685 0.00685 0.006101 0.005998 0.007895 0.007807 0.005538
"1231" 13928 20041118 "COP" 86.26 -0.005304 -0.005304 0.000177 0.00016 0.000565 0.000523 0.001362
"1232" 13928 20041119 "COP" 87.43 0.013564 0.013564 -0.009894 -0.009941 -0.005725 -0.005772 -0.011161
"1233" 13928 20041122 "COP" 88.87 0.01647 0.01647 0.006183 0.006156 0.006315 0.006267 0.005896
"1234" 13928 20041123 "COP" 89.7 0.009339 0.009339 0.000873 0.000828 0.003942 0.00389 -0.000255
"1235" 13928 20041124 "COP" 89.89 0.002118 0.002118 0.005135 0.005094 0.007954 0.007928 0.004095
"1236" 13928 20041126 "COP" 90.36 0.005229 0.005229 0.001803 0.001698 0.004957 0.004871 0.000753
"1237" 13928 20041129 "COP" 90.03 -0.003652 -0.003652 -0.002263 -0.002422 0.003072 0.002947 -0.00345
"1238" 13928 20041130 "COP" 90.99 0.010663 0.010663 -0.00329 -0.003305 -0.000663 -0.000677 -0.00403
"1239" 13928 20041201 "COP" 89.28 -0.018793 -0.018793 0.014071 0.01383 0.00971 0.009625 0.014951
"1240" 13928 20041202 "COP" 85.95 -0.037298 -0.037298 -0.001615 -0.001632 -0.000687 -0.000858 -0.000873
"1241" 13928 20041203 "COP" 86.5 0.006399 0.006399 0.001252 0.001245 0.003181 0.003157 0.000706
"1242" 13928 20041206 "COP" 86.6 0.001156 0.001156 -0.001272 -0.001313 -4.7e-05 -8.9e-05 -0.000772
"1243" 13928 20041207 "COP" 84.75 -0.021363 -0.021363 -0.011595 -0.011618 -0.011667 -0.011683 -0.011073
"1244" 13928 20041208 "COP" 85.62 0.010266 0.010266 0.004089 0.00388 0.002904 0.002769 0.004877
"1245" 13928 20041209 "COP" 85.64 0.000234 0.000234 0.004163 0.00413 7.4e-05 3.8e-05 0.005436
"1246" 13928 20041210 "COP" 84.75 -0.010392 -0.010392 -0.000321 -0.000324 0.002806 0.002793 -0.001043
"1247" 13928 20041213 "COP" 85.81 0.012507 0.012507 0.008512 0.008361 0.007077 0.006759 0.00899
"1248" 13928 20041214 "COP" 86.65 0.009789 0.009789 0.0043 0.004277 0.005254 0.005215 0.003921
"1249" 13928 20041215 "COP" 87.54 0.010271 0.010271 0.003769 0.003682 0.006397 0.006278 0.001945
"1250" 13928 20041216 "COP" 87.06 -0.005483 -0.005483 -0.003263 -0.003313 -0.003331 -0.003384 -0.002082
